date,region,resource_type,usage_cpu,usage_storage,users_active,economic_index,cloud_market_demand,holiday,day_of_week,day_of_week_num,month,quarter,is_weekend,usage_cpu_lag_1,usage_cpu_lag_3,usage_cpu_lag_7,usage_cpu_roll_mean_7,usage_cpu_roll_max_7,usage_cpu_roll_mean_30,usage_cpu_roll_max_30,cpu_utilization
2023-02-23,East US,Storage,0.92,1186,403,118.86,1.02,0,Thursday,3,2,1,False,0.69,0.74,0.77,0.8314285714285715,0.96,0.7876666666666667,0.99,0.92
2023-02-23,East US,Container,0.86,804,319,118.86,1.02,0,Thursday,3,2,1,False,0.92,0.88,0.73,0.8499999999999999,0.96,0.7833333333333333,0.96,0.86
2023-02-24,East US,VM,0.99,1739,450,102.58,0.99,0,Friday,4,2,1,False,0.86,0.69,0.9,0.8628571428571429,0.99,0.785,0.99,0.99
2023-02-24,East US,Storage,0.92,625,416,102.58,0.99,0,Friday,4,2,1,False,0.99,0.92,0.96,0.8571428571428571,0.99,0.789,0.99,0.92
2023-02-24,East US,Container,0.99,1708,238,102.58,0.99,0,Friday,4,2,1,False,0.92,0.86,0.74,0.8928571428571429,0.99,0.7913333333333333,0.99,0.99
2023-02-25,East US,VM,0.67,1668,225,80.81,1.0,1,Saturday,5,2,1,True,0.99,0.99,0.88,0.8628571428571429,0.99,0.7876666666666666,0.99,0.67
2023-02-25,East US,Storage,0.57,802,431,80.81,1.0,1,Saturday,5,2,1,True,0.67,0.92,0.69,0.8457142857142858,0.99,0.7836666666666667,0.99,0.57
2023-02-25,East US,Container,0.98,1087,488,80.81,1.0,1,Saturday,5,2,1,True,0.57,0.99,0.92,0.8542857142857142,0.99,0.7986666666666667,0.99,0.98
2023-02-26,East US,VM,0.62,1500,478,100.6,1.25,1,Sunday,6,2,1,True,0.98,0.67,0.86,0.82,0.99,0.7933333333333332,0.99,0.62
2023-02-26,East US,Storage,0.68,1888,328,100.6,1.25,1,Sunday,6,2,1,True,0.62,0.57,0.99,0.7757142857142858,0.99,0.7953333333333333,0.99,0.68
2023-02-26,East US,Container,0.73,1321,288,100.6,1.25,1,Sunday,6,2,1,True,0.68,0.98,0.92,0.7485714285714286,0.99,0.7936666666666666,0.99,0.73
2023-02-27,East US,VM,0.61,1656,492,98.08,1.03,0,Monday,0,2,1,False,0.73,0.62,0.99,0.6942857142857143,0.98,0.7886666666666665,0.99,0.61
2023-02-27,East US,Storage,0.64,1823,427,98.08,1.03,0,Monday,0,2,1,False,0.61,0.68,0.67,0.6900000000000001,0.98,0.784,0.99,0.64
2023-02-27,East US,Container,0.64,542,220,98.08,1.03,0,Monday,0,2,1,False,0.64,0.73,0.57,0.7000000000000001,0.98,0.784,0.99,0.64
2023-02-28,East US,VM,0.51,1088,331,99.65,0.88,0,Tuesday,1,2,1,False,0.64,0.61,0.98,0.6328571428571428,0.73,0.7786666666666666,0.99,0.51
2023-02-28,East US,Storage,0.75,1868,462,99.65,0.88,0,Tuesday,1,2,1,False,0.51,0.64,0.62,0.6514285714285714,0.75,0.7746666666666667,0.99,0.75
2023-02-28,East US,Container,0.8,1631,273,99.65,0.88,0,Tuesday,1,2,1,False,0.75,0.64,0.68,0.6685714285714285,0.8,0.7739999999999999,0.99,0.8
2023-03-01,East US,VM,0.91,1083,351,111.43,1.08,0,Wednesday,2,3,1,False,0.8,0.51,0.73,0.6942857142857143,0.91,0.7726666666666666,0.99,0.91
2023-03-01,East US,Storage,0.65,1572,353,111.43,1.08,0,Wednesday,2,3,1,False,0.91,0.75,0.61,0.7000000000000001,0.91,0.7666666666666667,0.99,0.65
2023-03-01,East US,Container,0.76,1816,267,111.43,1.08,0,Wednesday,2,3,1,False,0.65,0.8,0.64,0.7171428571428572,0.91,0.7736666666666666,0.99,0.76
2023-03-02,East US,VM,0.6,1149,277,107.91,0.91,0,Thursday,3,3,1,False,0.76,0.91,0.64,0.7114285714285715,0.91,0.7696666666666666,0.99,0.6
2023-03-02,East US,Storage,0.62,1008,453,107.91,0.91,0,Thursday,3,3,1,False,0.6,0.65,0.51,0.7271428571428571,0.91,0.759,0.99,0.62
2023-03-02,East US,Container,0.74,1269,490,107.91,0.91,0,Thursday,3,3,1,False,0.62,0.76,0.75,0.7257142857142858,0.91,0.7609999999999999,0.99,0.74
2023-03-03,East US,VM,0.54,927,226,114.03,0.86,0,Friday,4,3,1,False,0.74,0.6,0.8,0.6885714285714286,0.91,0.7533333333333333,0.99,0.54
2023-03-03,East US,Storage,0.81,648,463,114.03,0.86,0,Friday,4,3,1,False,0.54,0.62,0.91,0.6742857142857143,0.81,0.756,0.99,0.81
2023-03-03,East US,Container,0.87,566,499,114.03,0.86,0,Friday,4,3,1,False,0.81,0.74,0.65,0.7057142857142857,0.87,0.7550000000000001,0.99,0.87
2023-03-04,East US,VM,0.65,1479,202,105.87,1.22,1,Saturday,5,3,1,True,0.87,0.54,0.76,0.6900000000000001,0.87,0.7446666666666667,0.99,0.65
2023-03-04,East US,Storage,0.65,736,478,105.87,1.22,1,Saturday,5,3,1,True,0.65,0.81,0.6,0.6971428571428572,0.87,0.7416666666666667,0.99,0.65
2023-03-04,East US,Container,0.77,1126,303,105.87,1.22,1,Saturday,5,3,1,True,0.65,0.87,0.62,0.7185714285714286,0.87,0.7379999999999999,0.99,0.77
2023-03-05,East US,VM,0.72,1719,461,90.09,0.94,1,Sunday,6,3,1,True,0.77,0.65,0.74,0.7157142857142856,0.87,0.7390000000000001,0.99,0.72
2023-03-05,East US,Storage,0.84,905,342,90.09,0.94,1,Sunday,6,3,1,True,0.72,0.65,0.54,0.7585714285714286,0.87,0.7363333333333333,0.99,0.84
2023-03-05,East US,Container,0.71,1839,300,90.09,0.94,1,Sunday,6,3,1,True,0.84,0.77,0.81,0.7442857142857143,0.87,0.7313333333333334,0.99,0.71
2023-03-06,East US,VM,0.69,765,224,101.0,0.95,0,Monday,0,3,1,False,0.71,0.72,0.87,0.7185714285714286,0.84,0.7213333333333334,0.99,0.69
2023-03-06,East US,Storage,0.51,1292,452,101.0,0.95,0,Monday,0,3,1,False,0.69,0.84,0.65,0.6985714285714285,0.84,0.7076666666666667,0.99,0.51
2023-03-06,East US,Container,0.82,663,294,101.0,0.95,0,Monday,0,3,1,False,0.51,0.71,0.65,0.722857142857143,0.84,0.7020000000000001,0.98,0.82
2023-03-07,East US,VM,0.51,1583,350,84.49,1.01,0,Tuesday,1,3,1,False,0.82,0.69,0.77,0.6857142857142857,0.84,0.6966666666666667,0.98,0.51
2023-03-07,East US,Storage,0.68,786,204,84.49,1.01,0,Tuesday,1,3,1,False,0.51,0.51,0.72,0.6799999999999999,0.84,0.7003333333333333,0.98,0.68
2023-03-07,East US,Container,0.68,1277,329,84.49,1.01,0,Tuesday,1,3,1,False,0.68,0.82,0.84,0.6571428571428573,0.82,0.6903333333333332,0.91,0.68
2023-03-08,East US,VM,0.85,623,430,89.38,1.05,0,Wednesday,2,3,1,False,0.68,0.51,0.71,0.6771428571428572,0.85,0.6980000000000001,0.91,0.85
2023-03-08,East US,Storage,0.99,1586,315,89.38,1.05,0,Wednesday,2,3,1,False,0.85,0.68,0.69,0.72,0.99,0.7083333333333334,0.99,0.99
2023-03-08,East US,Container,0.84,1018,354,89.38,1.05,0,Wednesday,2,3,1,False,0.99,0.68,0.51,0.7671428571428571,0.99,0.712,0.99,0.84
2023-03-09,East US,VM,0.6,1202,455,90.81,1.15,0,Thursday,3,3,1,False,0.84,0.85,0.82,0.7357142857142857,0.99,0.7116666666666667,0.99,0.6
2023-03-09,East US,Storage,0.75,1009,395,90.81,1.15,0,Thursday,3,3,1,False,0.6,0.99,0.51,0.7699999999999999,0.99,0.7153333333333334,0.99,0.75
2023-03-09,East US,Container,0.83,1123,451,90.81,1.15,0,Thursday,3,3,1,False,0.75,0.84,0.68,0.7914285714285715,0.99,0.7216666666666668,0.99,0.83
2023-03-10,East US,VM,0.83,1275,413,92.17,0.97,0,Friday,4,3,1,False,0.83,0.6,0.68,0.8128571428571428,0.99,0.7323333333333333,0.99,0.83
2023-03-10,East US,Storage,0.57,1444,278,92.17,0.97,0,Friday,4,3,1,False,0.83,0.75,0.85,0.7728571428571429,0.99,0.7263333333333333,0.99,0.57
2023-03-10,East US,Container,0.66,1455,372,92.17,0.97,0,Friday,4,3,1,False,0.57,0.83,0.99,0.7257142857142858,0.84,0.7216666666666668,0.99,0.66
2023-03-11,East US,VM,0.54,849,207,108.14,0.88,1,Saturday,5,3,1,True,0.66,0.83,0.84,0.6828571428571427,0.83,0.7093333333333334,0.99,0.54
2023-03-11,East US,Storage,0.59,1491,419,108.14,0.88,1,Saturday,5,3,1,True,0.54,0.57,0.6,0.6814285714285715,0.83,0.7073333333333333,0.99,0.59
2023-03-11,East US,Container,0.66,1746,335,108.14,0.88,1,Saturday,5,3,1,True,0.59,0.66,0.75,0.6685714285714285,0.83,0.7040000000000001,0.99,0.66
2023-03-12,East US,VM,0.58,987,323,102.27,1.13,1,Sunday,6,3,1,True,0.66,0.54,0.83,0.6328571428571428,0.83,0.7033333333333334,0.99,0.58
2023-03-12,East US,Storage,0.74,1289,412,102.27,1.13,1,Sunday,6,3,1,True,0.58,0.59,0.83,0.62,0.74,0.7073333333333333,0.99,0.74
2023-03-12,East US,Container,0.93,1811,373,102.27,1.13,1,Sunday,6,3,1,True,0.74,0.66,0.57,0.6714285714285715,0.93,0.7136666666666667,0.99,0.93
2023-03-13,East US,VM,0.74,1033,484,83.93,1.02,0,Monday,0,3,1,False,0.93,0.58,0.66,0.6828571428571429,0.93,0.7203333333333334,0.99,0.74
2023-03-13,East US,Storage,0.62,1989,457,83.93,1.02,0,Monday,0,3,1,False,0.74,0.74,0.54,0.6942857142857143,0.93,0.714,0.99,0.62
2023-03-13,East US,Container,0.78,712,482,83.93,1.02,0,Monday,0,3,1,False,0.62,0.93,0.59,0.7214285714285714,0.93,0.711,0.99,0.78
2023-03-14,East US,VM,0.52,948,303,102.6,1.08,0,Tuesday,1,3,1,False,0.78,0.74,0.66,0.7014285714285714,0.93,0.7066666666666667,0.99,0.52
2023-03-14,East US,Storage,0.84,1747,209,102.6,1.08,0,Tuesday,1,3,1,False,0.52,0.62,0.58,0.7385714285714285,0.93,0.713,0.99,0.84
2023-03-14,East US,Container,0.7,801,430,102.6,1.08,0,Tuesday,1,3,1,False,0.84,0.78,0.74,0.7328571428571429,0.93,0.7106666666666667,0.99,0.7
2023-03-15,East US,VM,0.69,1035,426,87.63,0.87,0,Wednesday,2,3,1,False,0.7,0.52,0.93,0.6985714285714285,0.84,0.7096666666666667,0.99,0.69
2023-03-15,East US,Storage,0.75,1992,401,87.63,0.87,0,Wednesday,2,3,1,False,0.69,0.84,0.74,0.7,0.84,0.7066666666666667,0.99,0.75
2023-03-15,East US,Container,0.87,1441,459,87.63,0.87,0,Wednesday,2,3,1,False,0.75,0.7,0.62,0.7357142857142857,0.87,0.712,0.99,0.87
2023-03-16,East US,VM,0.68,931,372,105.22,1.03,0,Thursday,3,3,1,False,0.87,0.69,0.78,0.7214285714285715,0.87,0.7116666666666667,0.99,0.68
2023-03-16,East US,Storage,0.85,1873,382,105.22,1.03,0,Thursday,3,3,1,False,0.68,0.75,0.52,0.7685714285714286,0.87,0.723,0.99,0.85
2023-03-16,East US,Container,0.98,1706,345,105.22,1.03,0,Thursday,3,3,1,False,0.85,0.87,0.84,0.7885714285714285,0.98,0.7283333333333333,0.99,0.98
2023-03-17,East US,VM,0.62,753,317,102.5,1.03,0,Friday,4,3,1,False,0.98,0.68,0.7,0.777142857142857,0.98,0.732,0.99,0.62
2023-03-17,East US,Storage,0.94,1209,250,102.5,1.03,0,Friday,4,3,1,False,0.62,0.85,0.69,0.812857142857143,0.98,0.7406666666666667,0.99,0.94
2023-03-17,East US,Container,0.68,1949,234,102.5,1.03,0,Friday,4,3,1,False,0.94,0.98,0.75,0.8028571428571428,0.98,0.7406666666666667,0.99,0.68
2023-03-18,East US,VM,0.7,1425,305,93.2,1.02,1,Saturday,5,3,1,True,0.68,0.62,0.87,0.7785714285714286,0.98,0.7356666666666667,0.99,0.7
2023-03-18,East US,Storage,0.79,1865,419,93.2,1.02,1,Saturday,5,3,1,True,0.7,0.94,0.68,0.7942857142857143,0.98,0.729,0.98,0.79
2023-03-18,East US,Container,0.56,662,419,93.2,1.02,1,Saturday,5,3,1,True,0.79,0.68,0.85,0.7528571428571428,0.98,0.7196666666666667,0.98,0.56
2023-03-19,East US,VM,0.93,1395,341,102.93,0.93,1,Sunday,6,3,1,True,0.56,0.7,0.98,0.7457142857142858,0.94,0.7306666666666667,0.98,0.93
2023-03-19,East US,Storage,0.86,813,220,102.93,0.93,1,Sunday,6,3,1,True,0.93,0.79,0.62,0.78,0.94,0.7343333333333334,0.98,0.86
2023-03-19,East US,Container,0.67,1654,286,102.93,0.93,1,Sunday,6,3,1,True,0.86,0.56,0.94,0.7414285714285713,0.93,0.7289999999999999,0.98,0.67
2023-03-20,East US,VM,0.51,521,311,118.66,1.05,0,Monday,0,3,1,False,0.67,0.93,0.68,0.7171428571428572,0.93,0.7183333333333334,0.98,0.51
2023-03-20,East US,Storage,0.51,1341,297,118.66,1.05,0,Monday,0,3,1,False,0.51,0.86,0.7,0.6900000000000001,0.93,0.7163333333333333,0.98,0.51
2023-03-20,East US,Container,0.65,934,324,118.66,1.05,0,Monday,0,3,1,False,0.51,0.67,0.79,0.67,0.93,0.716,0.98,0.65
2023-03-21,East US,VM,0.77,1281,367,88.09,1.07,0,Tuesday,1,3,1,False,0.65,0.51,0.56,0.7000000000000001,0.93,0.7236666666666667,0.98,0.77
2023-03-21,East US,Storage,0.77,1549,265,88.09,1.07,0,Tuesday,1,3,1,False,0.77,0.51,0.93,0.6771428571428572,0.86,0.7296666666666667,0.98,0.77
2023-03-21,East US,Container,0.74,1777,243,88.09,1.07,0,Tuesday,1,3,1,False,0.77,0.65,0.86,0.66,0.77,0.7323333333333333,0.98,0.74
2023-03-22,East US,VM,0.51,1274,458,90.25,1.08,0,Wednesday,2,3,1,False,0.74,0.77,0.67,0.6371428571428571,0.77,0.73,0.98,0.51
2023-03-22,East US,Storage,0.76,539,419,90.25,1.08,0,Wednesday,2,3,1,False,0.51,0.77,0.51,0.6728571428571428,0.77,0.7306666666666667,0.98,0.76
2023-03-22,East US,Container,0.5,1514,207,90.25,1.08,0,Wednesday,2,3,1,False,0.76,0.74,0.51,0.6714285714285714,0.77,0.7163333333333334,0.98,0.5
2023-03-23,East US,VM,0.76,630,395,111.59,0.92,0,Thursday,3,3,1,False,0.5,0.51,0.65,0.6871428571428572,0.77,0.717,0.98,0.76
2023-03-23,East US,Storage,0.74,1429,353,111.59,0.92,0,Thursday,3,3,1,False,0.76,0.76,0.77,0.6828571428571427,0.77,0.7210000000000001,0.98,0.74
2023-03-23,East US,Container,0.54,726,388,111.59,0.92,0,Thursday,3,3,1,False,0.74,0.5,0.77,0.65,0.76,0.713,0.98,0.54
2023-03-24,East US,VM,0.6,1361,470,109.63,1.04,0,Friday,4,3,1,False,0.54,0.76,0.74,0.63,0.76,0.7156666666666667,0.98,0.6
2023-03-24,East US,Storage,0.76,1430,488,109.63,1.04,0,Friday,4,3,1,False,0.6,0.74,0.51,0.6657142857142857,0.76,0.713,0.98,0.76
2023-03-24,East US,Container,0.69,1392,471,109.63,1.04,0,Friday,4,3,1,False,0.76,0.54,0.76,0.6557142857142857,0.76,0.7126666666666668,0.98,0.69
2023-03-25,East US,VM,0.67,1638,424,108.22,1.19,1,Saturday,5,3,1,True,0.69,0.6,0.5,0.6799999999999999,0.76,0.712,0.98,0.67
2023-03-25,East US,Storage,0.55,1774,418,108.22,1.19,1,Saturday,5,3,1,True,0.67,0.76,0.76,0.65,0.76,0.7053333333333334,0.98,0.55
2023-03-25,East US,Container,0.72,1966,290,108.22,1.19,1,Saturday,5,3,1,True,0.55,0.69,0.74,0.6471428571428571,0.76,0.7003333333333333,0.98,0.72
2023-03-26,East US,VM,0.56,1586,272,97.55,0.92,1,Sunday,6,3,1,True,0.72,0.67,0.54,0.65,0.76,0.6963333333333334,0.98,0.56
2023-03-26,East US,Storage,0.68,1442,319,97.55,0.92,1,Sunday,6,3,1,True,0.56,0.55,0.6,0.6614285714285716,0.76,0.6906666666666668,0.98,0.68
2023-03-26,East US,Container,0.87,1960,363,97.55,0.92,1,Sunday,6,3,1,True,0.68,0.72,0.76,0.6771428571428572,0.87,0.6869999999999999,0.94,0.87
2023-03-27,East US,VM,0.95,1992,454,91.1,0.92,0,Monday,0,3,1,False,0.87,0.56,0.69,0.7142857142857144,0.95,0.6980000000000001,0.95,0.95
2023-03-27,East US,Storage,0.7,1848,475,91.1,0.92,0,Monday,0,3,1,False,0.95,0.68,0.67,0.7185714285714285,0.95,0.69,0.95,0.7
2023-03-27,East US,Container,0.86,1512,400,91.1,0.92,0,Monday,0,3,1,False,0.7,0.87,0.55,0.7628571428571428,0.95,0.696,0.95,0.86
2023-03-28,East US,VM,0.53,1929,275,99.23,1.03,0,Tuesday,1,3,1,False,0.86,0.95,0.72,0.7357142857142858,0.95,0.6903333333333334,0.95,0.53
2023-03-28,East US,Storage,0.94,1078,393,99.23,1.03,0,Tuesday,1,3,1,False,0.53,0.7,0.56,0.7899999999999999,0.95,0.6953333333333334,0.95,0.94
2023-03-28,East US,Container,0.73,1685,456,99.23,1.03,0,Tuesday,1,3,1,False,0.94,0.86,0.68,0.7971428571428572,0.95,0.7010000000000001,0.95,0.73
2023-03-29,East US,VM,0.88,840,444,102.77,1.08,0,Wednesday,2,3,1,False,0.73,0.53,0.87,0.7985714285714286,0.95,0.6993333333333333,0.95,0.88
2023-03-29,East US,Storage,0.98,1203,305,102.77,1.08,0,Wednesday,2,3,1,False,0.88,0.94,0.95,0.8028571428571427,0.98,0.7033333333333333,0.98,0.98
2023-03-29,East US,Container,0.92,881,432,102.77,1.08,0,Wednesday,2,3,1,False,0.98,0.73,0.7,0.8342857142857143,0.98,0.7116666666666667,0.98,0.92
2023-03-30,East US,VM,0.61,944,439,100.13,1.15,0,Thursday,3,3,1,False,0.92,0.88,0.86,0.7985714285714286,0.98,0.715,0.98,0.61
2023-03-30,East US,Storage,0.82,1824,289,100.13,1.15,0,Thursday,3,3,1,False,0.61,0.98,0.53,0.84,0.98,0.7253333333333334,0.98,0.82
2023-03-30,East US,Container,0.88,1487,449,100.13,1.15,0,Thursday,3,3,1,False,0.82,0.92,0.94,0.8314285714285715,0.98,0.733,0.98,0.88
2023-03-31,East US,VM,0.78,604,401,97.35,1.27,0,Friday,4,3,1,False,0.88,0.61,0.73,0.8385714285714286,0.98,0.7333333333333333,0.98,0.78
2023-03-31,East US,Storage,0.51,1789,409,97.35,1.27,0,Friday,4,3,1,False,0.78,0.82,0.88,0.7857142857142857,0.98,0.7246666666666666,0.98,0.51
2023-03-31,East US,Container,0.58,1900,238,97.35,1.27,0,Friday,4,3,1,False,0.51,0.88,0.98,0.7285714285714286,0.92,0.7193333333333334,0.98,0.58
2023-01-01,North Europe,VM,0.73,1937,493,104.97,0.99,1,Sunday,6,1,1,True,0.51,0.88,0.98,0.73,0.73,0.73,0.73,0.73
2023-01-01,North Europe,Storage,0.51,1715,476,104.97,0.99,1,Sunday,6,1,1,True,0.73,0.88,0.98,0.62,0.73,0.62,0.73,0.51
2023-01-01,North Europe,Container,0.82,959,221,104.97,0.99,1,Sunday,6,1,1,True,0.51,0.88,0.98,0.6866666666666666,0.82,0.6866666666666666,0.82,0.82
2023-01-02,North Europe,VM,0.51,1863,291,106.48,1.15,0,Monday,0,1,1,False,0.82,0.73,0.98,0.6425,0.82,0.6425,0.82,0.51
2023-01-02,North Europe,Storage,0.96,1455,463,106.48,1.15,0,Monday,0,1,1,False,0.51,0.51,0.98,0.706,0.96,0.706,0.96,0.96
2023-01-02,North Europe,Container,0.96,534,405,106.48,1.15,0,Monday,0,1,1,False,0.96,0.82,0.98,0.7483333333333334,0.96,0.7483333333333334,0.96,0.96
2023-01-03,North Europe,VM,0.94,1564,356,97.66,0.98,0,Tuesday,1,1,1,False,0.96,0.51,0.98,0.7757142857142857,0.96,0.7757142857142857,0.96,0.94
2023-01-03,North Europe,Storage,0.64,564,208,97.66,0.98,0,Tuesday,1,1,1,False,0.94,0.96,0.73,0.7628571428571428,0.96,0.75875,0.96,0.64
2023-01-03,North Europe,Container,0.73,1652,335,97.66,0.98,0,Tuesday,1,1,1,False,0.64,0.96,0.51,0.7942857142857143,0.96,0.7555555555555555,0.96,0.73
2023-01-04,North Europe,VM,0.5,1112,330,115.79,1.08,0,Wednesday,2,1,1,False,0.73,0.94,0.82,0.7485714285714286,0.96,0.73,0.96,0.5
2023-01-04,North Europe,Storage,0.5,1528,417,115.79,1.08,0,Wednesday,2,1,1,False,0.5,0.64,0.51,0.7471428571428571,0.96,0.7090909090909091,0.96,0.5
2023-01-04,North Europe,Container,0.63,1370,482,115.79,1.08,0,Wednesday,2,1,1,False,0.5,0.73,0.96,0.7,0.96,0.7025,0.96,0.63
2023-01-05,North Europe,VM,0.77,1551,307,95.31,1.05,0,Thursday,3,1,1,False,0.63,0.5,0.96,0.6728571428571428,0.94,0.7076923076923076,0.96,0.77
2023-01-05,North Europe,Storage,0.93,1863,485,95.31,1.05,0,Thursday,3,1,1,False,0.77,0.5,0.94,0.6714285714285715,0.93,0.7235714285714285,0.96,0.93
2023-01-05,North Europe,Container,0.6,1871,430,95.31,1.05,0,Thursday,3,1,1,False,0.93,0.63,0.64,0.6657142857142857,0.93,0.7153333333333334,0.96,0.6
2023-01-06,North Europe,VM,0.98,501,329,95.37,0.95,0,Friday,4,1,1,False,0.6,0.77,0.73,0.7014285714285714,0.98,0.7318749999999999,0.98,0.98
2023-01-06,North Europe,Storage,0.77,1354,423,95.37,0.95,0,Friday,4,1,1,False,0.98,0.93,0.5,0.74,0.98,0.7341176470588235,0.98,0.77
2023-01-06,North Europe,Container,0.82,884,325,95.37,0.95,0,Friday,4,1,1,False,0.77,0.6,0.5,0.7857142857142857,0.98,0.7388888888888889,0.98,0.82
2023-01-07,North Europe,VM,0.69,1363,398,102.42,0.81,1,Saturday,5,1,1,True,0.82,0.98,0.63,0.7942857142857144,0.98,0.7363157894736843,0.98,0.69
2023-01-07,North Europe,Storage,0.9,1428,327,102.42,0.81,1,Saturday,5,1,1,True,0.69,0.77,0.77,0.8128571428571428,0.98,0.7445,0.98,0.9
2023-01-07,North Europe,Container,0.88,837,328,102.42,0.81,1,Saturday,5,1,1,True,0.9,0.82,0.93,0.8057142857142857,0.98,0.7509523809523809,0.98,0.88
2023-01-08,North Europe,VM,0.82,1127,274,82.75,0.94,1,Sunday,6,1,1,True,0.88,0.69,0.6,0.8371428571428572,0.98,0.754090909090909,0.98,0.82
2023-01-08,North Europe,Storage,0.98,1943,303,82.75,0.94,1,Sunday,6,1,1,True,0.82,0.9,0.98,0.8371428571428571,0.98,0.7639130434782608,0.98,0.98
2023-01-08,North Europe,Container,0.69,753,426,82.75,0.94,1,Sunday,6,1,1,True,0.98,0.88,0.77,0.8257142857142857,0.98,0.7608333333333333,0.98,0.69
2023-01-09,North Europe,VM,0.94,1062,463,89.87,1.03,0,Monday,0,1,1,False,0.69,0.82,0.82,0.8428571428571427,0.98,0.768,0.98,0.94
2023-01-09,North Europe,Storage,0.76,526,425,89.87,1.03,0,Monday,0,1,1,False,0.94,0.98,0.69,0.8528571428571429,0.98,0.7676923076923077,0.98,0.76
2023-01-09,North Europe,Container,0.7,1297,296,89.87,1.03,0,Monday,0,1,1,False,0.76,0.69,0.9,0.8242857142857142,0.98,0.7651851851851852,0.98,0.7
2023-01-10,North Europe,VM,0.52,627,217,90.92,0.86,0,Tuesday,1,1,1,False,0.7,0.94,0.88,0.7728571428571429,0.98,0.7564285714285715,0.98,0.52
2023-01-10,North Europe,Storage,0.74,1065,257,90.92,0.86,0,Tuesday,1,1,1,False,0.52,0.76,0.82,0.7614285714285715,0.98,0.7558620689655172,0.98,0.74
2023-01-10,North Europe,Container,0.52,1185,479,90.92,0.86,0,Tuesday,1,1,1,False,0.74,0.7,0.98,0.6957142857142857,0.94,0.748,0.98,0.52
2023-01-11,North Europe,VM,0.77,1877,487,114.66,0.98,0,Wednesday,2,1,1,False,0.52,0.52,0.69,0.7071428571428572,0.94,0.7493333333333333,0.98,0.77
2023-01-11,North Europe,Storage,0.72,1353,250,114.66,0.98,0,Wednesday,2,1,1,False,0.77,0.74,0.94,0.6757142857142858,0.77,0.7563333333333334,0.98,0.72
2023-01-11,North Europe,Container,0.74,1074,389,114.66,0.98,0,Wednesday,2,1,1,False,0.72,0.52,0.76,0.6728571428571428,0.77,0.7536666666666666,0.98,0.74
2023-01-12,North Europe,VM,0.91,1156,319,100.68,0.86,0,Thursday,3,1,1,False,0.74,0.77,0.7,0.7028571428571428,0.91,0.7669999999999999,0.98,0.91
2023-01-12,North Europe,Storage,0.68,1581,428,100.68,0.86,0,Thursday,3,1,1,False,0.91,0.72,0.52,0.7257142857142858,0.91,0.7576666666666666,0.98,0.68
2023-01-12,North Europe,Container,0.75,616,478,100.68,0.86,0,Thursday,3,1,1,False,0.68,0.74,0.74,0.7271428571428571,0.91,0.7506666666666667,0.98,0.75
2023-01-13,North Europe,VM,0.96,1508,293,94.56,1.01,0,Friday,4,1,1,False,0.75,0.91,0.52,0.7899999999999999,0.96,0.7513333333333333,0.98,0.96
2023-01-13,North Europe,Storage,0.95,1457,403,94.56,1.01,0,Friday,4,1,1,False,0.96,0.68,0.77,0.8157142857142857,0.96,0.7616666666666666,0.98,0.95
2023-01-13,North Europe,Container,0.65,717,238,94.56,1.01,0,Friday,4,1,1,False,0.95,0.75,0.72,0.8057142857142858,0.96,0.759,0.98,0.65
2023-01-14,North Europe,VM,0.82,1456,378,88.49,1.04,1,Saturday,5,1,1,True,0.65,0.96,0.74,0.8171428571428571,0.96,0.7696666666666666,0.98,0.82
2023-01-14,North Europe,Storage,0.92,1791,264,88.49,1.04,1,Saturday,5,1,1,True,0.82,0.95,0.91,0.8185714285714286,0.96,0.7836666666666666,0.98,0.92
2023-01-14,North Europe,Container,0.82,1691,242,88.49,1.04,1,Saturday,5,1,1,True,0.92,0.65,0.68,0.8385714285714286,0.96,0.7899999999999999,0.98,0.82
2023-01-15,North Europe,VM,0.85,1917,391,93.99,0.97,1,Sunday,6,1,1,True,0.82,0.82,0.75,0.852857142857143,0.96,0.7926666666666667,0.98,0.85
2023-01-15,North Europe,Storage,0.84,1622,235,93.99,0.97,1,Sunday,6,1,1,True,0.85,0.92,0.96,0.8357142857142857,0.95,0.7896666666666667,0.98,0.84
2023-01-15,North Europe,Container,0.67,1508,295,93.99,0.97,1,Sunday,6,1,1,True,0.84,0.82,0.95,0.7957142857142857,0.92,0.7919999999999999,0.98,0.67
2023-01-16,North Europe,VM,0.56,1217,422,93.98,1.19,0,Monday,0,1,1,False,0.67,0.85,0.65,0.7828571428571428,0.92,0.778,0.98,0.56
2023-01-16,North Europe,Storage,0.68,1890,343,93.98,1.19,0,Monday,0,1,1,False,0.56,0.84,0.82,0.762857142857143,0.92,0.775,0.98,0.68
2023-01-16,North Europe,Container,0.54,1622,224,93.98,1.19,0,Monday,0,1,1,False,0.68,0.67,0.92,0.7085714285714285,0.85,0.7656666666666666,0.98,0.54
2023-01-17,North Europe,VM,0.51,528,364,99.87,0.89,0,Tuesday,1,1,1,False,0.54,0.56,0.82,0.6642857142857144,0.85,0.7596666666666667,0.98,0.51
2023-01-17,North Europe,Storage,0.87,838,335,99.87,0.89,0,Tuesday,1,1,1,False,0.51,0.68,0.85,0.6671428571428571,0.87,0.7586666666666666,0.98,0.87
